poiid,poiname,poiname_py,poiname_en,adcode,otype,stype,atype,rank,updatetime,update_flag,max_updatetime,address,address_en,x,y
1009922313,沈河区丛光再就业服务中心,ShenHeQuCongGuangZaiJiuYeFuWuZhongXin,,210103,0X7,0x8,0x0,0.5,,1,,小南街327号,,123.449973,41.771463
1009922481,顺风通讯,ShunFengTongXun,,210103,0X7,0xC,0x0,0.5,,1,,顺通路50号,,123.441146,41.784497
1009912113,辽宁省总工会职工法律援助中心,LiaoNingShengZongGongHuiZhiGongFaLvYuanZhuZhongXin,,210103,0X7,0x7,0x1,0.5,,1,,北站路118号,,123.441765,41.819424
1009912115,鑫万宝房产,XinWanBaoFangChan,,210103,0X7,0x10,0x0,0.5,,1,,南山东堡路86号,,123.451138,41.815713
1009912544,沈阳永安旅行社有限责任公司,ShenYangYongAnLvHangSheYouXianZeRenGongSi,,210103,0X7,0x1,0x0,0.5,,1,,北站路77号光达大厦C座1单元8层,,123.436827,41.815354
1009918802,盲人按摩(南清真路),MangRenAnMo(NanQingZhenLu),,210103,0X7,0xE,0x0,0.5,,1,,南清真路46号,,123.44001,41.802993
1009918803,靓点染烫形象店,LiangDianRanTangXingXiangDian,,210103,0X7,0xB,0x0,0.5,,1,,南通天街48号,,123.456505,41.784008
1009918814,翻译受理,FanYiShouLi,,210103,0X7,0x0,0x0,0.5,,1,,西顺城街113号,,123.448723,41.798877
1009912764,美联担保,MeiLianDanBao,,210103,0X7,0x10,0x0,0.5,,1,,青年大街246号,,123.435329,41.784861
1009912765,传美雕刻喷绘设计工作室,ChuanMeiDiaoKePenHuiSheJiGongZuoShi,,210103,0X7,0x0,0x0,0.5,,1,,天后宫路26号,,123.447925,41.810939
1009912769,沈阳园林国际旅行社(光达大厦),ShenYangYuanLinGuoJiLvHangShe(GuangDaDaSha),,210103,0X7,0x1,0x0,0.5,,1,,北站路77号光达大厦C座1单元11层,,123.436827,41.815354
1009919018,沈河区铁五快运,ShenHeQuTieWuKuaiYun,,210103,0X7,0x5,0x0,0.5,,1,,风雨坛街86号,,123.445935,41.78663
1009919023,文化路投递部,WenHuaLuTouDiBu,,210103,0X7,0x4,0x0,0.5,,1,,文化路99号,,123.443096,41.770805
1009919029,嘉佳房产三部,JiaJiaFangChanSanBu,,210103,0X7,0x10,0x0,0.5,,1,,团结路71号,,123.446459,41.812897
1009923917,沈阳通泰物流,ShenYangTongTaiWuLiu,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路10号,,123.449857,41.783235
1009923919,沈阳凤羽货运一部,ShenYangFengYuHuoYunYiBu,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路50号,,123.450216,41.783299
1009923920,沈阳市沈河区赖家托运处一部,ShenYangShiShenHeQuLaiJiaTuoYunChuYiBu,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路10号,,123.449817,41.783155
1009923925,鑫精英写真喷绘,XinJingYingXieZhenPenHui,,210103,0X7,0x0,0x0,0.5,,1,,风雨坛街113号,,123.444153,41.783222
1009926580,辽宁慧达律师事务所,LiaoNingHuiDaLvShiShiWuSuo,,210103,0X7,0x7,0x1,0.5,,1,,北站路77号光达大厦C座1单元6层,,123.436827,41.815354
1009931276,卡玛,Ka Ma,,210103,0X6,0x9,0x0,0.5,,1,,中街路135号,,123.456812,41.801288
1009923223,辽宁华忆旅行社有限公司,LiaoNingHuaYiLvHangSheYouXianGongSi,,210103,0X7,0x1,0x0,0.5,,1,,北站路77号光达大厦C座1单元12层,,123.436827,41.815354
1009914248,嘉朋房产(中共沈阳市沈河区委老干部局西北),JiaPengFangChan(ZhongGongShenYangShiShenHeQuWeiLaoGanBuJuXiBei),,210103,0X7,0x10,0x0,0.5,,1,,南乐郊路30号,,123.45105,41.791006
1009925845,中国移动(热闹路营业厅)(WLAN),ZhongGuoYiDong(ReNaoLuYingYeTing),,210103,0X7,0x6,0x3,0.5,,1,,热闹路58号,,123.45005,41.788289
1009925852,洁神干洗店(令闻街),JieShenGanXiDian(LingWenJie),,210103,0X7,0xF,0x0,0.5,,1,,令闻街187号,,123.449831,41.813931
1009925610,千一美术,QianYiMeiShu,,210103,0X7,0x0,0x0,0.5,,1,,北文萃路113号,,123.444226,41.76592
1009925625,中国体育彩票(小北关街),ZhongGuoTiYuCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,小北关街108号,,123.45201,41.81378
1009933931,金豆,Jin Dou,,210103,0X6,0xB,0x0,0.5,,1,,南三经街1号,,123.425247,41.789691
1009916177,IATA,IATA,,210103,0X7,0x3,0x1,0.5,,1,,六纬路46号,,123.427118,41.799007
1009922340,沈阳市邱记木箱包装服务部,ShenYangShiQiuJiMuXiangBaoZhuangFuWuBu,,210103,0X7,0x0,0x0,0.5,,1,,文艺路146号,,123.459838,41.777834
1009928302,皮博士擦鞋店顺通店,PiBoShiCaXieDianShunTongDian,,210103,0X7,0x0,0x0,0.5,,1,,南关路2号,,123.444712,41.782686
1009912865,沈阳创意佳装饰装修设计所,ShenYangChuangYiJiaZhuangShiZhuangXiuSheJiSuo,,210103,0X7,0x0,0x0,0.5,,1,,先农坛路18号,,123.469914,41.785228
1009912866,国庆庆典,GuoQingQingDian,,210103,0X7,0x0,0x0,0.5,,1,,沈州路61号,,123.443398,41.792834
1009913261,中海图文,ZhongHaiTuWen,,210103,0X7,0x0,0x0,0.5,,1,,十三纬路60号,,123.427468,41.78612
1009918396,顺利房产,ShunLiFangChan,,210103,0X7,0x10,0x0,0.5,,1,,北二经街70号,,123.427076,41.794493
1009924880,一路发搬家服务中心(东滨河路),YiLuFaBanJiaFuWuZhongXin(DongBinHeLu),,210103,0X7,0x11,0x0,0.5,,1,,东滨河路102号,,123.462542,41.780799
1009924886,高铁嘴酿名堂,GaoTieZuiNiangMingTang,,210103,0X7,0x0,0x0,0.5,,1,,西顺城街44号,,123.448109,41.802601
1009946776,摩尼宝藏密,MoNiBaoCangMi,,210103,0X6,0xC,0x0,0.5,,1,,大南街227号,,123.460124,41.784269
1009946781,香秋坊,XiangQiuFang,,210103,0X6,0xB,0x0,0.5,,1,,奉天街29号,,123.440676,41.803275
1009946783,泰保龙,TaiBaoLong,,210103,0X6,0xB,0x0,0.5,,1,,热闹路48号,,123.446424,41.788334
1009949621,金色童年(东顺城街),JinSeTongNian,,210103,0X6,0xB,0x0,0.5,,1,,东顺城街124号,,123.464139,41.794472
1009949628,平价水果店,PingJiaShuiGuoDian,,210103,0X6,0x2,0x0,0.5,,1,,惠工东一街22号,,123.443165,41.814417
1009956132,鸿兴百货文化用品部,HongXingBaiHuoWenHuaYongPinBu,,210103,0X6,0x8,0x0,0.5,,1,,朝阳街210号,,123.459933,41.796988
1009951134,金采枫便利店,JinCaiFengBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,万泉街41号,,123.475185,41.784841
1009951135,中天音响,ZhongTianYinXiang,,210103,0X6,0x3,0x0,0.5,,1,,望云寺路55号,,123.446228,41.797787
1009951146,玉情儿情侣服饰,YuQingErQingLvFuShi,,210103,0X6,0xB,0x0,0.5,,1,,小南街70甲1号圣旦尼大厦4层,,123.453479,41.788675
1009957651,天津市减速机总厂沈阳销售处,TianJinShiJianSuJiZongChangShenYangXiaoShouChu,,210103,0X6,0xC,0x0,0.5,,1,,南顺城路93号,,123.462623,41.792711
1009957654,鸿康办公设备,HongKangBanGongSheBei,,210103,0X6,0x3,0x6,0.5,,1,,文艺路128号,,123.458506,41.777889
1009941442,霜缘食杂店,ShuangYuanShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,南关路118号,,123.453918,41.781757
1009942954,金生牛奶雪糕批发,JinShengNiuNaiXueGaoPiFa,,210103,0X6,0x2,0x0,0.5,,1,,五爱街15号,,123.443675,41.776055
1009961393,江佳铭杂货店,JiangJiaMingZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,正阳街253号,,123.453944,41.79556
1009939732,新华·体育,XinHuaTiYu,,210103,0X6,0x9,0x0,0.5,,1,,南翰林路50号,,123.450302,41.782817
1009945787,澳柯玛电动车专卖店(惠工街),AoKeMaDianDongCheZhuanMaiDian,,210103,0X6,0xC,0x8,0.5,,1,,惠工街23号,,123.435639,41.807627
1009945788,高苑法典书店,GaoYuanFaDianShuDian,,210103,0X6,0xC,0x5,0.5,,1,,市府大路381号,,123.438577,41.804912
1009949863,鸿达食杂店,HongDaShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,大南街227号,,123.459238,41.784384
1009949866,便民文具店,BianMinWenJuDian,,210103,0X6,0x2,0x0,0.5,,1,,望云寺路97号,,123.437666,41.797893
1009958505,爱民超市,AiMinChaoShi,,210103,0X6,0x2,0x0,0.5,,1,,沈阳路91号,,123.452581,41.79752
1009958687,福州湖际茶庄,FuZhouHuJiChaZhuang,,210103,0X6,0xC,0x0,0.5,,1,,药王庙路79号,,123.441681,41.79625
1009937612,紫茗轩东北总经销,ZiMingXuanDongBeiZongJingXiao,,210103,0X6,0xC,0x0,0.5,,1,,市府大路288号沈阳茶城323-324,,123.439406,41.805845
1009938033,LONGINES,LONGINES,,210103,0X6,0xC,0x3,0.5,,1,,中街路137号,,123.457786,41.801357
1009954248,心心由美时尚孕妇装,XinXinYouMeiShiShangYunFuZhuang,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦9层917,,123.4531,41.788242
1009954249,福源铝塑,FuYuanLvSu,,210103,0X6,0x6,0x1,0.5,,1,,热闹路合众三巷76号,,123.439707,41.790219
1009957096,兴顺五金建材(沈阳市沈河区绿化管理二大队东),XingShunWuJinJianCai(ShenYangShiShenHeQuLvHuaGuanLiErDaDuiDong),,210103,0X6,0x6,0x3,0.5,,1,,东滨河路74号,,123.464044,41.786507
1009957510,中国移动迪拜指定专营店,ZhongGuoYiDongDiBaiZhiDingZhuanYingDian,,210103,0X6,0x3,0x5,0.5,,1,,万寿寺街194号,,123.444678,41.794122
1009957511,雨田日用,YuTianRiYong,,210103,0X6,0x2,0x0,0.5,,1,,会武街40号,,123.428736,41.784185
1009957516,森源粮油,SenYuanLiangYou,,210103,0X6,0x7,0x3,0.5,,1,,先农坛路21号,,123.470859,41.783011
1009935899,瑞马锂动力车行,RuiMaLiDongLiCheHang,,210103,0X6,0xC,0x8,0.5,,1,,南顺城路37号,,123.455064,41.792746
1009919010,胡丝嫩赏金玉造型,HuSiNenShangJinYuZaoXing,,210103,0X7,0xB,0x0,0.5,,1,,万寿寺街62号,,123.444926,41.80222
1009919441,政宣房产,ZhengXuanFangChan,,210103,0X7,0x10,0x0,0.5,,1,,乐郊路73号,,123.458577,41.7918
1009919442,精华洗衣,JingHuaXiYi,,210103,0X7,0xF,0x0,0.5,,1,,热闹路60号,,123.450619,41.788718
1009945287,宝食杂店,BaoShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,文化路99号,,123.443311,41.770801
1009945299,布龙牛仔服饰,BuLongNiuZaiFuShi,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦6层621,,123.4531,41.788242
1009945301,阿米尼自行车电动车,AMiNiZiHangCheDianDongChe,,210103,0X6,0xC,0x8,0.5,,1,,布心路3008号,,123.458393,41.802714
1009945302,辽中白酒经销处,LiaoZhongBaiJiuJingXiaoChu,,210103,0X6,0xC,0xA,0.5,,1,,南通天街48号,,123.45527,41.78432
1009945307,光明眼镜(文化路),GuangMingYanJing(WenHuaLu),,210103,0X6,0xC,0x4,0.5,,1,,文化路88号,,123.452751,41.771141
1009940602,黑小烟店,HeiXiaoYanDian,,210103,0X6,0xC,0xA,0.5,,1,,热闹路6号,,123.437244,41.787181
1009940610,东鸿水暖五金建材店,DongHongShuiNuanWuJinJianCaiDian,,210103,0X6,0x6,0x3,0.5,,1,,八纬路28号,,123.426059,41.795472
1009941032,K-FREE琦三,KFREEQiSan,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦11层1119,,123.4531,41.788242
1009947092,天天鲜放心肉专卖,TianTianXianFangXinRouZhuanMai,,210103,0X6,0x7,0x3,0.5,,1,,乐郊路8号,,123.453457,41.791866
1009949285,和创美容美发器材商行,HeChuangMeiRongMeiFaQiCaiShangHang,,210103,0X6,0xC,0x0,0.5,,1,,热闹路55号沈阳电子大厦6层,,123.446038,41.787759
1009949294,天元服装辅料商行(南乐郊路),TianYuanFuZhuangFuLiaoShangHang,,210103,0X6,0xC,0x0,0.5,,1,,南乐郊路83号,,123.455174,41.789929
1009958940,动漫游戏,DongManYouXi,,210103,0X6,0xC,0x0,0.5,,1,,顺发巷13号,,123.447869,41.780157
1009955470,团结食杂店,TuanJieShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,小南街六合巷52号,,123.453999,41.783114
1009959671,光明铝塑门窗,GuangMingLvSuMenChuang,,210103,0X6,0x6,0x1,0.5,,1,,南乐郊路119号,,123.459321,41.789841
1009937378,多福社区服务网点,DuoFuSheQuFuWuWangDian,,210103,0X6,0x2,0x0,0.5,,1,,大南街355号,,123.458047,41.776893
1009945311,灯饰城(友好街),DengShiCheng(YouHaoJie),,210103,0X6,0x6,0x6,0.5,,1,,友好街7号,,123.439211,41.815663
1009945724,鸿发铝塑门窗铁艺,HongFaLvSuMenChuangTieYi,,210103,0X6,0x6,0x1,0.5,,1,,小南街282号,,123.449593,41.771618
1009936760,非凡宠爱宠物吧,FeiFanChongAiChongWuBa,,210103,0X6,0x5,0x2,0.5,,1,,东滨河路112号,,123.460916,41.778896
1009936769,燕安居,YanAnJu,,210103,0X6,0xC,0x0,0.5,,1,,文化路88号,,123.440666,41.771465
1009953751,天美五金电动工具经销商行,TianMeiWuJinDianDongGongJuJingXiaoShangHang,,210103,0X6,0x6,0x3,0.5,,1,,团结路97号,,123.451048,41.81277
1009953754,满香御榛园,ManXiangYuZhenYuan,,210103,0X6,0xC,0x0,0.5,,1,,正阳街116号,,123.453626,41.798567
1009953763,草盖木烟酒行,CaoGaiMuYanJiuHang,,210103,0X6,0xC,0xA,0.5,,1,,乐郊路20号,,123.456307,41.792024
1009959719,动漫文具礼品店,DongManWenJuLiPinDian,,210103,0X6,0x8,0x0,0.5,,1,,小南街240号,,123.449813,41.7766
1009959722,松下自动麻将机,SongXiaZiDongMaJiangJi,,210103,0X6,0xC,0x0,0.5,,1,,小南街253号,,123.450445,41.779873
1009947592,丝蒂雅文,SiDiYaWen,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦3层301-323,,123.4531,41.788242
1009947594,建行装饰材料商店,JianHangZhuangShiCaiLiaoShangDian,,210103,0X6,0x6,0x3,0.5,,1,,北热闹路57号,,123.441101,41.788566
1009942139,艺伟白钢铁艺铝塑门窗,YiWeiBaiGangTieYiLvSuMenChuang,,210103,0X6,0x6,0x1,0.5,,1,,文萃路33号,,123.439377,41.764943
1009942140,健宏纺织,JianHongFangZhi,,210103,0X6,0x6,0x5,0.5,,1,,小南街六合巷46号,,123.453474,41.782963
1009942144,北门食杂店,BeiMenShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,十二纬路77号,,123.429498,41.788749
1009916297,兴隆房产中介(正义小区东北),XingLongFangChanZhongJie(ZhengYiXiaoQuDongBei),,210103,0X7,0x10,0x0,0.5,,1,,正阳街218号,,123.453049,41.793993
1009916302,圆通速递滨河服务站(东滨河路),YuanTongSuDiBinHeFuWuZhan,,210103,0X7,0x5,0x0,0.5,,1,,东滨河路142号,,123.452496,41.772648
1009958705,自贡硬质合金有限责任公司沈阳销售分公司,ZiGongYingZhiHeJinYouXianZeRenGongSiShenYangXiaoShouFenGongSi,,210103,0X6,0x6,0x3,0.5,,1,,西顺城街185号,,123.448745,41.796131
1009958713,金格莱,JinGeLai,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦9层901-904,,123.4531,41.788242
1009960621,千黛百合(热闹路),QianDaiBaiHe(ReNaoLu),,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦3层311-318,,123.4531,41.788242
1009937207,中意铝塑断桥门窗厂,ZhongYiLvSuDuanQiaoMenChuangChang,,210103,0X6,0x6,0x1,0.5,,1,,望云寺路61号,,123.442824,41.797574
1009937629,鑫宏泰音像,XinHongTaiYinXiang,,210103,0X6,0xC,0x6,0.5,,1,,翰林路7号,,123.446126,41.784801
1009943678,小恒杂货店,XiaoHengZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,五爱街15号,,123.443146,41.775309
1009943426,胖子牛仔泉园店,PangZiNiuZaiQuanYuanDian,,210103,0X6,0xB,0x0,0.5,,1,,富民街4号,,123.466323,41.775477
1009943432,兴隆鲜水果店专卖店,XingLongXianShuiGuoDianZhuanMaiDian,,210103,0X6,0x7,0x4,0.5,,1,,乐郊路73号,,123.459651,41.791802
1009943434,自由人音像店,ZiYouRenYinXiangDian,,210103,0X6,0xC,0x6,0.5,,1,,广昌路88号,,123.444091,41.791352
1009943858,辽宁东北轴承销售公司,LiaoNingDongBeiZhouChengXiaoShouGongSi,,210103,0X6,0x6,0x3,0.5,,1,,万寿寺街215号,,123.445541,41.794756
1009948879,中国移动售卡站,ZhongGuoYiDongShouKaZhan,,210103,0X6,0x3,0x5,0.5,,1,,翰林路7号,,123.445825,41.784861
1009954979,平价超市(瑞心东方酒店西北),PingJiaChaoShi(RuiXinDongFangJiuDianXiBei),,210103,0X6,0x2,0x0,0.5,,1,,北站路108号,,123.439413,41.81926
1009954980,阳光果品商行,YangGuangGuoPinShangHang,,210103,0X6,0x7,0x4,0.5,,1,,顺通路23号,,123.439351,41.785351
1009959118,合众氟塑料,HeZhongFuSuLiao,,210103,0X6,0x6,0x3,0.5,,1,,西顺城街68号,,123.448085,41.801999
1009959156,电脑精品编织,DianNaoJingPinBianZhi,,210103,0X6,0x6,0x5,0.5,,1,,大南街237号,,123.459012,41.783708
1009959158,华德衡器销售中心,HuaDeHengQiXiaoShouZhongXin,,210103,0X6,0xC,0x0,0.5,,1,,东顺城街124号,,123.46413,41.794533
1009959165,四季鲜果品综合超市,SiJiXianGuoPinZongHeChaoShi,,210103,0X6,0x7,0x4,0.5,,1,,北一经街66号,,123.429862,41.793735
1009954136,新蕾电动车(南顺城路),XinLeiDianDongChe(NanShunChengLu),,210103,0X6,0xC,0x8,0.5,,1,,南顺城路63号,,123.457534,41.792708
1009954148,沈阳盼盼安全门有限公司,ShenYangPanPanAnQuanMenYouXianGongSi,,210103,0X6,0x6,0x1,0.5,,1,,奉天街157号,,123.44143,41.794391
1009954154,兵工食杂店,BingGongShiZaDian,,210103,0X6,0x2,0x0,0.5,,1,,北文萃路18号,,123.438061,41.765934
1009954565,台湾黎姿,TaiWanLiZi,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦7层701、723,,123.4531,41.788242
1009959298,利升钟表眼镜店,LiShengZhongBiaoYanJingDian,,210103,0X6,0xC,0x4,0.5,,1,,中街路137号,,123.45769,41.801362
1009959308,暄琪商贸,XuanQiShangMao,,210103,0X6,0xB,0x0,0.5,,1,,大南街135号,,123.459509,41.785971
1009949850,鸿凡,HongFan,,210103,0X6,0x0,0x0,0.5,,1,,热闹路76号五爱大厦5层502,,123.4531,41.788242
1009949853,鑫鑫国权烟店,XinXinGuoQuanYanDian,,210103,0X6,0xC,0xA,0.5,,1,,大西路303号,,123.43629,41.792771
1009950262,红星服务社,HongXingFuWuShe,,210103,0X6,0xB,0x0,0.5,,1,,文化路88号,,123.440843,41.771477
1009953488,新奇特服饰折扣店,XinQiTeFuShiZheKouDian,,210103,0X6,0xB,0x0,0.5,,1,,小西路17号,,123.445855,41.801194
1009953497,中国移动&联通指定售卡处(南三经街),ZhongGuoYiDongLianTongZhiDingShouKaChu,,210103,0X6,0x3,0x5,0.5,,1,,南三经街1号,,123.425219,41.789793
1009958092,顾地塑胶,GuDiSuJiao,,210103,0X6,0x6,0x0,0.5,,1,,奉天街365号,,123.443106,41.806614
1009958093,利明烟行,LiMingYanHang,,210103,0X6,0xC,0xA,0.5,,1,,药王庙路34号,,123.440463,41.797183
1009938366,霸王钟表,BaWangZhongBiao,,210103,0X6,0xC,0x3,0.5,,1,,翰林路31号,,123.451268,41.783799
1009951347,丽旗钻业,LiQiZuanYe,,210103,0X6,0xC,0x0,0.5,,1,,南乐郊路80号,,123.455355,41.790202
1009951353,世纪龙童装,ShiJiLongTongZhuang,,210103,0X6,0xB,0x0,0.5,,1,,热闹路76号五爱大厦8层819-820,,123.4531,41.788242
1009957416,晓枫梅杂货店,XiaoFengMeiZaHuoDian,,210103,0X6,0x2,0x0,0.5,,1,,热闹路合众三巷76号,,123.439473,41.789545
1009957417,旺发名烟店,WangFaMingYanDian,,210103,0X6,0xC,0xA,0.5,,1,,文化路99号,,123.443592,41.770776
1009957859,万春便利店,WanChunBianLiDian,,210103,0X6,0x2,0x0,0.5,,1,,中山路斗姆宫东巷23号,,123.435853,41.800827
1009936218,天天活鱼店,TianTianHuoYuDian,,210103,0X6,0x5,0x0,0.5,,1,,药王庙路13号,,123.437303,41.796857
1009936220,富强粮油店,FuQiangLiangYouDian,,210103,0X6,0x7,0x3,0.5,,1,,先农坛路十七巷17号,,123.468249,41.782463
1009914562,洪徽美术,HongHuiMeiShu,,210103,0X7,0x0,0x0,0.5,,1,,文化路84号,,123.450831,41.771168
1009914571,金广铝塑门窗,JinGuangLvSuMenChuang,,210103,0X7,0x0,0x0,0.5,,1,,北文萃路113号,,123.444153,41.765926
1009913381,一伟染烫专业店,YiWeiRanTangZhuanYeDian,,210103,0X7,0xB,0x0,0.5,,1,,万柳塘路22号,,123.477179,41.786229
1009925412,世纪,ShiJi,,210103,0X7,0x0,0x0,0.5,,1,,青年大街218号,,123.433879,41.788516
1009925420,移动发搬家服务部,YiDongFaBanJiaFuWuBu,,210103,0X7,0x11,0x0,0.5,,1,,乐郊路15号,,123.450123,41.792025
1009924754,安顺房产中介,AnShunFangChanZhongJie,,210103,0X7,0x10,0x0,0.5,,1,,小南街224号,,123.449942,41.778347
1009924757,长虹手机授权服务中心,ZhangHongShouJiShouQuanFuWuZhongXin,,210103,0X7,0xC,0x0,0.5,,1,,小北关街84号,,123.451972,41.813201
1009924759,兄弟地产新加坡城,XiongDiDiChanXinJiaPoCheng,,210103,0X7,0x10,0x0,0.5,,1,,北京街21号许兄弟大厦,,123.431466,41.809757
1009925189,格曼发艺沙龙,GeManFaYiShaLong,,210103,0X7,0xB,0x0,0.5,,1,,朝阳街57号,,123.461826,41.800146
1009927383,梳艺发型秀,ShuYiFaXingXiu,,210103,0X7,0xB,0x0,0.5,,1,,广宜街50号,,123.448174,41.807634
1009912665,中国联通(惠工街),ZhongGuoLianTong(HuiGongJie),,210103,0X7,0x6,0x4,0.5,,1,,惠工街251号,,123.451136,41.816865
1009921289,澍熙航服,ShuXiHangFu,,210103,0X7,0x3,0x0,0.5,,1,,北站路146号嘉兴国际公寓,,123.443461,41.820372
1009921304,再回首美发工作室,ZaiHuiShouMeiFaGongZuoShi,,210103,0X7,0xB,0x0,0.5,,1,,小南街六合巷88号,,123.454676,41.782873
1009921305,洋洋干洗,YangYangGanXi,,210103,0X7,0xF,0x0,0.5,,1,,万寿寺街215号,,123.445283,41.795042
1009921700,宝霞专业美甲(顺通路),BaoXiaZhuanYeMeiJia(ShunTongLu),,210103,0X7,0xB,0x0,0.5,,1,,顺通路59号,,123.440988,41.784163
1009928305,沈阳出国咨询服务中心,ShenYangChuGuoZiXunFuWuZhongXin,,210103,0X7,0x0,0x0,0.5,,1,,悦宾街1号方圆大厦16层1607,,123.444,41.816757
1009928314,玲人响念摄影,LingRenXiangNianSheYing,,210103,0X7,0xD,0x0,0.5,,1,,风雨坛街44号,,123.448648,41.790509
1009928315,大众理发店(顺发巷),DaZhongLiFaDian(ShunFaXiang),,210103,0X7,0xB,0x0,0.5,,1,,顺发巷3号,,123.448008,41.778392
1009911708,首选美发设计中心,ShouXuanMeiFaSheJiZhongXin,,210103,0X7,0xB,0x0,0.5,,1,,万泉街21号,,123.474024,41.785775
1009917967,中国福利彩票(文萃路),ZhongGuoFuLiCaiPiao,,210103,0X7,0x12,0x0,0.5,,1,,文萃路26号,,123.439863,41.76524
1009917968,萱赫庆典,XuanHeQingDian,,210103,0X7,0x0,0x0,0.5,,1,,文萃路33号,,123.439429,41.764939
1009917972,斗秀坊发艺,DouXiuFangFaYi,,210103,0X7,0xB,0x0,0.5,,1,,先农坛路十七巷7号,,123.47021,41.783739
1009917973,东发艺发型设计室,DongFaYiFaXingSheJiShi,,210103,0X7,0xB,0x0,0.5,,1,,先农坛路十七巷4号,,123.46929,41.783491
1009918404,彭派装饰,PengPaiZhuangShi,,210103,0X7,0x0,0x0,0.5,,1,,热闹路2号,,123.435792,41.787253
1009917744,远征房产,YuanZhengFangChan,,210103,0X7,0x10,0x0,0.5,,1,,文艺路146号,,123.459536,41.777877
1009917750,兴瑞达,XingRuiDa,,210103,0X7,0x0,0x0,0.5,,1,,东顺城街74号,,123.464101,41.797816
1009923816,辽宁省国际体育旅行社(光达大厦),LiaoNingShengGuoJiTiYuLvHangShe(GuangDaDaSha),,210103,0X7,0x1,0x0,0.5,,1,,北站路77号光达大厦C座1单元11层,,123.436827,41.815354
1009913910,鸿成货运,HongChengHuoYun,,210103,0X7,0x5,0x0,0.5,,1,,南翰林路50号,,123.450206,41.783234
1009914133,奥派形象设计,AoPaiXingXiangSheJi,,210103,0X7,0xB,0x0,0.5,,1,,热闹路25号,,123.441552,41.787409
1009917161,吉日庆典,JiRiQingDian,,210103,0X7,0x0,0x0,0.5,,1,,广宜街40号,,123.449555,41.807165
1009917162,惜衣世界上海航星干洗店,XiYiShiJieShangHaiHangXingGanXiDian,,210103,0X7,0xF,0x0,0.5,,1,,广昌路81号,,123.44338,41.789473
1009916055,中乐彩吧,ZhongLeCaiBa,,210103,0X7,0x12,0x0,0.5,,1,,沈阳路194号,,123.461533,41.797617
1009916059,发蔻,FaKou,,210103,0X7,0xB,0x0,0.5,,1,,小北关街202号巷旁,,123.450559,41.820462
1009916066,仁安房产,RenAnFangChan,,210103,0X7,0x10,0x0,0.5,,1,,大南街297号,,123.458423,41.779959
1009916069,露茜美容美体生活馆,LuQianMeiRongMeiTiShengHuoGuan,,210103,0X7,0xB,0x0,0.5,,1,,北文萃路8号,,123.438413,41.766489
1009916072,涌泉房产,YongQuanFangChan,,210103,0X7,0x10,0x0,0.5,,1,,万寿寺街122号,,123.444764,41.798501
1009927409,宝龙货运有限公司(南翰林路),BaoLongHuoYunYouXianGongSi(NanHanLinLu),,210103,0X7,0x5,0x0,0.5,,1,,南翰林路21号,,123.449526,41.782792
1009927473,交通驾培中心,JiaoTongJiaPeiZhongXin,,210103,0X7,0x0,0x0,0.5,,1,,小南街33号,,123.454039,41.790467
1009933464,沈阳市北国电线电缆厂沈河销售处,ShenYangShiBeiGuoDianXianDianLanChangShenHeXiaoShouChu,,210103,0X6,0x6,0x3,0.5,,1,,友好街105号,,123.448896,41.808327
1009912021,成达教育,ChengDaJiaoYu,,210103,0X7,0x0,0x0,0.5,,1,,小北关街200号,,123.451403,41.819336
1009912030,滨河地区共产党员服务中心,BinHeDiQuGongChanDangYuanFuWuZhongXin,,210103,0X7,0x0,0x0,0.5,,1,,翰林路31号,,123.451008,41.783855
1009917563,红霞美容纤体中心,HongXiaMeiRongXianTiZhongXin,,210103,0X7,0xB,0x0,0.5,,1,,热闹路60号,,123.45064,41.789199
1009917993,阿峰发型设计,AFengFaXingSheJi,,210103,0X7,0xB,0x0,0.5,,1,,乐郊路15号,,123.450274,41.792022
1009924040,明源房产,MingYuanFangChan,,210103,0X7,0x10,0x0,0.5,,1,,会武街63号,,123.429426,41.783358
1009924050,秀艺美体美容院,XiuYiMeiTiMeiRongYuan,,210103,0X7,0xB,0x0,0.5,,1,,南顺城路24号2,,123.451197,41.793274
